39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.0,140.0,91.0,49.0,42.0,21.0,7.0,7.0,7.0,7.0,14.0,21.0,28.0,28.0,35.0,42.0,42.0,56.0,63.0,63.0,70.0,77.0,84.0,98.0,105.0,112.0,119.0,126.0,126.0,133.0,140.0,147.0,161.0,175.0,182.0,210.0,224.0,238.0,245.0,252.0,252.0,287.0,294.0,301.0,336.0,343.0,357.0,378.0,420.0,448.0,469.0,490.0,504.0,532.0,574.0,588.0,623.0,658.0,700.0,728.0,742.0,770.0,826.0,854.0,889.0,931.0,994.0,1043.0,1113.0,1155.0,1225.0,1295.0,1330.0,1379.0,1470.0,1582.0,1652.0,1785.0,1953.0,2296.0,2499.0,2842.0,3353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,112.0,70.0,84.0,42.0,14.0,14.0,14.0,14.0,14.0,21.0,28.0,35.0,49.0,49.0,63.0,77.0,77.0,91.0,91.0,98.0,105.0,112.0,126.0,140.0,154.0,161.0,154.0,154.0,154.0,161.0,175.0,189.0,196.0,210.0,231.0,252.0,273.0,280.0,287.0,287.0,308.0,315.0,343.0,364.0,385.0,420.0,441.0,483.0,511.0,539.0,567.0,588.0,616.0,651.0,672.0,700.0,735.0,777.0,826.0,833.0,889.0,910.0,945.0,980.0,1008.0,1064.0,1106.0,1169.0,1225.0,1302.0,1365.0,1449.0,1547.0,1638.0,1799.0,2065.0,2156.0,2513.0,3073.0,3640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.0,252.0,175.0,133.0,112.0,126.0,56.0,28.0,14.0,21.0,21.0,35.0,35.0,42.0,49.0,56.0,63.0,77.0,98.0,119.0,119.0,126.0,133.0,140.0,168.0,175.0,182.0,196.0,196.0,203.0,203.0,203.0,210.0,231.0,238.0,238.0,252.0,266.0,287.0,308.0,301.0,322.0,336.0,350.0,371.0,378.0,399.0,420.0,441.0,469.0,497.0,518.0,553.0,595.0,644.0,672.0,721.0,742.0,770.0,826.0,840.0,917.0,945.0,987.0,1022.0,1078.0,1092.0,1162.0,1204.0,1302.0,1365.0,1449.0,1505.0,1624.0,1701.0,1792.0,1939.0,2303.0,2646.0,3269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.0,644.0,273.0,280.0,182.0,196.0,175.0,77.0,49.0,56.0,42.0,49.0,56.0,84.0,98.0,91.0,84.0,84.0,98.0,119.0,140.0,154.0,168.0,182.0,203.0,203.0,224.0,238.0,231.0,231.0,245.0,252.0,245.0,252.0,273.0,287.0,308.0,322.0,322.0,343.0,350.0,364.0,378.0,399.0,406.0,427.0,448.0,462.0,469.0,490.0,525.0,539.0,588.0,623.0,658.0,693.0,728.0,756.0,791.0,847.0,896.0,945.0,987.0,1036.0,1120.0,1204.0,1274.0,1330.0,1358.0,1512.0,1561.0,1631.0,1792.0,2016.0,2324.0,2674.0,2779.0,3157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.0,518.0,322.0,350.0,336.0,245.0,196.0,147.0,147.0,98.0,98.0,112.0,133.0,161.0,161.0,154.0,126.0,126.0,140.0,154.0,168.0,175.0,196.0,224.0,231.0,252.0,259.0,259.0,301.0,329.0,336.0,294.0,287.0,301.0,315.0,350.0,336.0,357.0,392.0,434.0,441.0,455.0,462.0,518.0,553.0,518.0,539.0,553.0,595.0,623.0,665.0,679.0,707.0,728.0,798.0,805.0,847.0,910.0,973.0,1022.0,1078.0,1183.0,1253.0,1330.0,1400.0,1526.0,1596.0,1925.0,2100.0,2422.0,2870.0,3178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.0,749.0,686.0,658.0,889.0,805.0,371.0,357.0,336.0,322.0,322.0,287.0,245.0,210.0,336.0,301.0,210.0,238.0,280.0,217.0,210.0,224.0,238.0,238.0,252.0,273.0,280.0,308.0,350.0,371.0,371.0,392.0,378.0,385.0,420.0,399.0,392.0,420.0,469.0,469.0,490.0,539.0,567.0,595.0,637.0,609.0,644.0,700.0,707.0,721.0,763.0,812.0,826.0,889.0,931.0,973.0,1022.0,1064.0,1106.0,1183.0,1344.0,1435.0,1589.0,1617.0,1827.0,2058.0,2415.0,3108.0,3633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.0,1239.0,,,,721.0,616.0,532.0,553.0,,,3563.0,980.0,644.0,2303.0,1743.0,1274.0,623.0,469.0,315.0,280.0,287.0,301.0,385.0,378.0,371.0,385.0,413.0,427.0,448.0,469.0,427.0,497.0,546.0,546.0,525.0,511.0,581.0,588.0,574.0,609.0,679.0,686.0,707.0,742.0,756.0,840.0,847.0,861.0,973.0,1029.0,952.0,1022.0,1120.0,1176.0,1344.0,1421.0,1477.0,1491.0,1687.0,1995.0,2275.0,2352.0,2646.0,3486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,1302.0,,,,,3220.0,,,,,1260.0,889.0,595.0,455.0,434.0,434.0,462.0,539.0,553.0,483.0,553.0,630.0,588.0,476.0,511.0,567.0,581.0,630.0,609.0,644.0,686.0,658.0,735.0,742.0,777.0,861.0,931.0,1015.0,1197.0,1211.0,1148.0,1365.0,1372.0,1295.0,1603.0,1722.0,1729.0,2191.0,2303.0,2387.0,2737.0,2996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.0,735.0,672.0,896.0,861.0,770.0,665.0,826.0,1057.0,791.0,602.0,665.0,644.0,637.0,756.0,791.0,840.0,952.0,882.0,910.0,1050.0,1043.0,1085.0,1372.0,2156.0,2394.0,2240.0,2114.0,2478.0,2261.0,2695.0,2975.0,3157.0,3647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.0,1547.0,1148.0,1806.0,1925.0,1575.0,1610.0,1078.0,924.0,833.0,1022.0,1029.0,1120.0,1351.0,1554.0,1862.0,2121.0,2464.0,2135.0,2268.0,2898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.0,2002.0,2947.0,3605.0,,,,3185.0,2849.0,2415.0,1512.0,1428.0,1617.0,1988.0,2646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458.0,2520.0,2373.0,2457.0,2793.0,3500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
